user_id,eval_set,last_product_ids
60196,train,"31717, 14364, 47766, 44142, 21903, 29487, 37065, 30305"
181327,train,"8859, 35628, 24852, 21137, 47766, 21903, 23288, 32429, 47626, 8424, 36085, 44116, 24850, 39643, 25634, 19019, 7781, 46584, 34448, 24838, 32588, 32734, 12872, 4193, 47167, 44471, 13380"
167785,test,16528
154433,test,"39620, 12914, 28322, 17189, 10600, 35042, 48997, 15221, 28993, 31343"
26190,train,"13176, 47209, 40516, 24964, 40991, 17835, 23375, 4847, 23029, 21137, 39806, 2450, 44359, 16759, 36651, 36695, 18615, 31727, 14129, 20995, 37639, 48865, 10978, 22935, 2024"
59450,train,"24852, 45066, 19348, 14498, 38063, 22053, 12916, 16696, 25146, 48192, 24382, 41290, 4565, 35004, 39041, 11281, 32428, 3801, 2935, 28137, 8567, 4645, 22093, 7644, 43530, 25547, 42265, 22242, 40865, 44843, 1498, 30532, 22656, 17649"
49018,train,"3962, 35213, 35004, 22035, 13176, 29926, 49628, 31334, 2311, 46906, 5959, 15950, 23765, 19446"
33430,train,"19938, 23909, 39681, 48555, 25704, 12720, 3318, 7837, 11383, 10580, 24053, 3298, 26767, 34608, 35365, 14901, 41909"
108274,train,"19678, 24964, 15261, 14966, 25890, 17619, 43789, 13984, 48679, 32691, 23836"
55130,test,"24852, 21137, 1503, 28156, 11140, 42736, 13984, 28985, 13517"
3263,test,"1905, 31759"
177176,train,"22021, 48626, 27966, 12606, 42240, 41950, 38504, 31506, 42221"
190049,train,"24852, 46979, 44449, 7021, 25230, 12845, 38656, 31258, 25513, 4920, 11777, 26604, 44008, 25138, 19272, 9405"
97295,test,11422
71426,test,"33929, 13176, 47766, 29801, 9387, 47591, 47029"
161862,test,"35221, 49191, 49520, 40236"
159285,train,"12916, 5025, 47163, 27880, 5450, 48697"
65567,train,"35199, 26604, 35628, 44632, 16759, 20200, 21249, 11107, 12592, 12935"
146889,train,"37250, 12285, 19005, 49610, 26283, 5450, 14118"
123342,train,"27361, 46266, 40332, 23909, 21293, 10613, 24852, 4377, 30500, 37687, 5750"
149500,test,"4091, 32971, 544, 9421, 39132, 1051, 39993, 30676, 13578, 20883, 1073, 34164, 19468, 41779, 32096, 32141"
169390,train,"40025, 19366, 22395, 28289, 30391, 8518, 8903"
76351,train,"41273, 43129, 5025, 41178"
96772,train,"2084, 24852, 40332, 19348, 41787, 28050, 16786, 13838, 23234, 204, 40592, 43352, 16797, 28204, 47626, 27891, 3658, 4421, 18987, 38775, 13884, 35752, 30183, 3594, 33090, 14111, 29594, 19097, 25970, 5321"
159810,train,"31066, 37507, 34862, 31338, 7295, 26339, 14727, 34627, 31374, 40545, 19734, 42987, 29127, 26131, 41545, 9009, 1090, 5734, 21417, 5077, 34362, 9762, 43183, 29363, 210, 14168"
122375,train,"3957, 21137, 43406, 20115, 13852, 27966, 31130, 49241, 32016, 22428, 44288, 44987"
84761,train,"24489, 8467, 20113, 17789, 30391, 18727, 46823, 38657, 22451, 35547, 39225, 39990, 31433, 21267, 27900, 49169, 15349"
174087,test,"47141, 5031, 46226, 13702, 32851, 6142, 11767, 43123, 12569, 15869, 24324, 33707, 32553, 26193, 9018, 36126, 11461, 40348, 21938, 8838, 24184, 49621, 36471, 43026, 43183, 21903, 1467, 42423, 26118, 22395, 7762, 33626, 39719, 32951, 42112, 44632, 49520"
196841,test,"40910, 44167, 47843, 16683"
103159,train,"38768, 39275, 16283, 37752"
137382,train,"5818, 34358, 46820, 44980, 16349, 24852, 39619, 13870, 7644, 47518, 4442, 32923, 23341, 12732, 45938, 21573, 36076, 28369, 44728, 32851, 34565, 31334, 5456"
4635,train,"11830, 4210"
122768,test,"41273, 16797, 26604, 5450, 44142, 44570, 14992, 5825, 4605, 29487, 36847, 28204, 13623, 47626, 40699, 3481, 49683, 40772, 27307, 30727, 39303, 8711, 28571, 40310, 41351, 28842, 37576, 18479, 44765"
12088,train,"3808, 3050, 30695"
77769,train,"42743, 37687"
140936,train,"41400, 38928"
96356,train,"13057, 33510, 24297, 18049, 41406"
175697,train,"18523, 3957"
110489,test,"12427, 33000"
95789,train,"44422, 5025, 26209, 9689, 47766, 21903, 33055, 40706, 33120, 21527, 43295"
157458,train,"14450, 32265, 44585, 12442, 37044, 24852"
11000,train,"8193, 47626, 36522, 49683, 1416, 47766, 33731, 24964, 41570, 18531, 16797"
87544,train,"8193, 43772, 31235, 33908, 47941, 42215, 13636, 15664, 45290, 29628, 43978, 22128, 3808, 44813, 48071, 40827"
185007,train,"28204, 47141, 5013, 5785, 43459, 48946"
14215,train,"46720, 27243, 1215, 36253, 27086, 34969, 9595, 27695, 24852, 18216"
2489,train,"5621, 9788, 43789, 21616, 24852, 35383, 5240, 48736, 46720, 37966, 19048, 21903"
149187,train,"24024, 34234, 47792, 9544, 16953, 34222, 31173, 21011, 20468, 18862, 40486, 49141"
88646,train,"31215, 8381, 47766, 35652, 13380, 31720, 11520, 24231, 12099, 9018, 21543"
32051,test,"12206, 47209, 27966, 39040, 14233, 32433, 19135, 21560, 14511, 33731, 32734, 6985"
127507,test,"41290, 20828, 47357, 49139, 24852, 4210, 47058, 31564, 35430, 25146, 3800, 22559, 13966, 36670, 18963, 18580"
83667,test,"17862, 13525, 5769, 48193"
13392,train,"33589, 6119, 43329, 22105"
37465,train,"4421, 6482, 30489, 12206, 260, 26620, 48957, 8518, 21903, 24852, 16797, 47993, 38647, 23576, 16387, 46176, 18963, 28601"
196361,train,"13176, 3296, 6552, 44479, 9595, 19057, 5303, 15290, 28286, 17706, 43768, 44471, 5194, 9327, 24964, 15455, 22935, 39928, 18599, 22825, 46346, 29662"
100947,test,"37234, 30639, 24852, 9071, 45066, 9387, 40858, 5161"
90450,test,"43227, 22373, 21050, 16965"
115935,train,"35184, 43352, 12341, 13176"
10861,train,"18232, 20082, 10132, 19057, 42736, 26315, 26209, 13291, 34551"
137000,train,"21137, 35767, 10765, 11777, 40706"
196488,train,"13176, 13083, 4796, 25705, 9047, 47766, 8567, 5212, 5876, 21903"
193477,test,"37710, 40969, 21195"
12224,test,"8012, 15226, 16830"
82583,train,"21903, 33527, 18362, 21137, 1511, 28682"
58097,test,"30776, 45007, 23511, 28985, 41950, 24830, 44359, 2368"
143374,test,"45190, 11345, 18899, 12087, 7230, 37923, 7877, 196, 12916, 18813, 36086, 44799, 36301"
128113,train,"1940, 28021, 19801, 43279, 34690, 25899"
35748,train,"41720, 32331"
173471,train,"12341, 26554, 36000, 48192, 22935, 28862, 5962, 14802, 18104, 14508, 43903, 16797, 23734, 37107"
40156,train,"27966, 21137, 11786, 47626, 2086, 10343, 29439, 23695"
72348,train,"13560, 20113, 3007, 24838, 35628, 45416"
109038,train,"49520, 14410, 4516, 7311, 21150, 5819, 34640, 9090, 35550, 49416, 49605"
98306,test,"49332, 29675, 24964, 1999, 35769, 18963, 19348, 4656, 37257, 12845, 47766, 28204, 28849, 5024, 20114, 38293, 43768, 21938, 890"
20711,train,"11495, 45217, 7175, 34234, 26985, 32691, 3384, 31506, 47317, 26476, 17986, 40203, 14162, 31839, 48898, 25861, 4710, 32004, 26939, 34943, 16213"
171411,train,"39947, 31964, 39275, 41690, 4562, 26369, 20842, 28985, 38966, 7948, 32781, 12556, 46979"
84677,train,"37520, 47865, 12130, 19660, 16953, 12212, 22767, 2099, 23909"
67793,train,"33768, 23537, 22610"
115539,train,"4324, 5770, 47447, 37283, 31305, 9068, 5337"
177099,test,"32689, 21137, 15200, 39275, 48761, 6087"
131909,test,"17807, 14576, 17924, 30021, 36550, 1364, 33909, 23734, 23776, 13326, 27592, 44292, 13064, 18109, 16826, 19006, 24442, 28968, 42342, 35761, 10524, 18327"
168900,train,"24852, 28985, 45066, 4605, 38400, 48679, 45584, 32691, 25765"
95564,train,"13249, 46107, 21009, 45537, 27695, 17122, 8518, 44882, 5479, 21137, 23288, 2480, 34281, 41329, 24852, 41787, 389, 3724, 47766"
197991,test,"36107, 23763, 7736, 45645, 49060, 3282, 33935, 8479, 5067, 6128, 22340, 46190, 15969, 36800, 45983, 41196, 34033, 4510, 40174, 20842, 20382, 47357"
60023,test,"34243, 27104, 21903, 48745, 45007, 4367"
120904,train,"40377, 8021, 9741"
93441,train,"24981, 43409, 36126, 19468, 7751, 5818, 28427, 34969, 21591, 1197, 18987, 19005, 44245, 36849, 39280, 32271"
51871,test,"39046, 23909"
197585,train,"48450, 28127, 34126, 33731, 25247, 18362"
176632,train,"47626, 19895, 13409, 29129, 29453, 10369, 21230, 21903, 42495, 49383, 12583, 4605, 8518, 48679, 45647, 31506, 40545, 47766, 9210, 5652, 1000, 22034, 35108, 9337"
186153,train,"27521, 5876, 21903, 47492, 39275, 18918, 10246, 30391, 22935, 7369, 39040"
8941,train,"5025, 46667, 24852, 16797, 16570, 39375, 24622, 23265"
50885,train,"22474, 13740, 44910, 24506, 24852, 41787"
29788,test,"26228, 13866, 28427, 43257, 40332, 43857, 7736, 21333"
92929,train,"26209, 15520, 16139, 25334, 12129, 4306, 31242, 6489, 26885, 17835, 18994, 12075, 21019, 37562"
30295,test,"4210, 24852, 29848, 23753, 29487, 5808, 19619, 21333"
192350,test,"17745, 8012, 31766, 25762, 11249, 38293, 49175, 27156, 21938, 4605, 27336, 37538, 20632, 11182, 32655, 20580"
2332,train,"38739, 21903, 4799, 21386, 48171, 20520, 11005, 30169"
2634,train,"32478, 19828, 196, 26348, 38928, 14444, 37710"
59177,train,48893
162160,test,"41774, 26165, 44632, 21137, 49520, 12674, 37208, 42356, 45123, 820, 16744, 36870, 46979, 40411, 24727, 42183"
104424,test,"31956, 36664, 24915, 21414, 12361, 34026, 32271, 26338"
131978,train,"33783, 13575, 39275, 21137"
148262,train,"24852, 5077, 7156, 25146, 546, 20919, 12845, 9894, 49605, 2295, 47333"
174912,train,"24852, 10616, 35759, 22123, 5069, 48004, 10957, 37877, 41602, 2839, 21106, 19871, 42320, 25544, 7966, 14439, 28913"
29552,test,"24497, 13176, 6873, 40706, 17948, 21137, 24489, 46802, 39911, 27683, 3142, 12845, 34720, 37107, 14958, 41637, 33741, 8518, 22935, 22308, 41844, 32689"
62305,train,"36724, 30489, 22963, 33043, 29370, 4799, 33438"
3636,test,"33787, 3835, 33232, 30089, 36586"
80250,train,"36316, 27179, 3358, 40338, 29242, 37553, 27598"
191171,train,"38777, 12060, 4957, 26915, 48196, 27966, 13949, 12016, 30720, 33787, 33511, 10644, 40268, 18389, 17988, 5479, 41055, 10385"
30708,test,"46820, 13176, 24838, 19677, 8092"
85094,train,"41238, 38533, 32360, 36332, 18444, 43821, 35512, 45413, 47766, 41950, 8424, 10385, 31343, 42585, 46351, 48182, 40216"
39512,train,"27845, 38689, 24852, 4605, 14218, 44949, 16797, 9595, 25824, 21376, 12872, 38273, 1468, 4799, 22142, 42736, 890, 47766"
149814,test,"34024, 13643, 6448, 45296, 49099, 36307, 28647, 21293"
98197,train,"11520, 21903, 37067, 27845, 24964, 28156, 21010, 15872"
198146,train,"19660, 41588, 29263, 45007, 17313, 39301, 39374, 44422, 17459, 21903"
114285,train,"24838, 12442, 28985, 13176, 46709, 38281, 47766, 581, 37511, 8379, 21903, 43961, 13829, 48775, 31717, 35911"
169493,train,"13176, 43961, 45437, 33129, 14999, 33198, 41771"
131930,train,"4605, 29487, 28993, 36736, 22024, 43154, 28733, 34487, 27020, 31683, 17631, 37065"
86473,train,"35561, 37919, 39275, 12341, 40688, 4724, 8571, 42475"
159189,test,"24024, 39160, 17600, 24852, 8424, 16797, 49683, 260, 24184, 39928, 13113, 44949, 27156, 1158, 47626, 18594, 5456, 21903, 27104, 42701, 781, 14764, 40706, 7043, 44570, 32433, 42265, 46049, 23219, 16869, 41588"
16828,train,"47144, 34137, 44632, 29180, 24062, 28875, 7510, 9076, 45865, 6655"
107415,train,"27695, 47209, 13176, 17160, 47900, 22888, 8277, 48679, 37220"
149375,test,"18610, 46513, 29628, 3375, 24382, 42697, 18288, 8714, 22604, 27850"
129546,test,"5077, 28912, 18531, 4363, 21417, 8169, 6721, 42585, 1203, 11109, 1939"
193921,train,"27966, 8859, 20754, 40375, 10339, 2150, 12013, 10342, 29801, 11587"
92155,test,16965
146374,train,"35045, 27845, 22826, 32"
156382,train,"30597, 34487, 42416, 26698"
191935,train,"23005, 23341, 16826, 3919, 46802, 14161, 26209, 28156, 16797, 8022, 47209, 22935, 47626, 46979, 31553, 35923, 27627, 44014, 40897, 13984"
200440,test,"34986, 33090, 46280, 35630, 24852, 37027, 17176, 21137, 19488, 39494, 14519, 24310, 8898, 8228, 36086, 19619, 35458"
15826,train,24401
195473,train,"42469, 47626, 7948, 24852, 38383, 21903, 9517, 5456, 17758, 29987, 42265, 10804, 33731, 24830"
160391,train,5212
98272,test,"36435, 8518, 41715, 30082, 33398"
166061,test,"30450, 38883"
23386,train,"22106, 21955, 18531, 33731, 13176, 18465, 36957, 27451, 15132"
143871,train,"23032, 10521, 49426, 45125, 9327, 287, 7678, 28535, 24852, 39275, 21137, 22866, 18894, 34934, 46811, 4778, 46347, 44245, 34070, 9175, 3512, 196"
89450,train,"10132, 6132, 47114, 10586, 15693, 21469"
150588,train,"8721, 5605, 41149, 24964, 17794, 44359, 31553, 14218, 18689, 48220, 5537, 33232, 9036"
58505,train,"6046, 27958, 7781, 7877"
47509,train,"32978, 13176, 16415, 22008, 29439, 20247, 3579, 11913, 6692, 41842, 2781, 46984, 11629, 41995, 18441, 18471, 26768"
61067,test,"16848, 14150, 47059, 21267, 42585, 2781, 19678, 41540, 43908, 21903, 49683, 43789, 5876, 23634, 49570, 41349, 49114, 38618, 47155, 48417, 21910"
204035,train,27845
132560,train,"33816, 1443, 43167, 48415, 38944, 14647, 36127"
113745,test,"283, 38689, 27247, 17948, 21267, 36646, 25093, 6615, 41220, 49683, 41950, 14992, 47601, 48186, 37029, 8277, 13176, 20536, 40229, 6297, 16994"
129627,test,"27695, 47766, 11193, 21137, 37067, 1890, 16560, 34134, 12492"
155117,train,"47766, 44632, 13984, 5820, 22474, 47965"
64617,train,"24135, 25146, 30162, 130, 17862, 3798, 8803, 13176, 13113"
192664,train,"13176, 35851, 10926, 29967, 11777, 22224"
71064,train,"2855, 17758, 10761, 12745, 10912, 34993, 31288, 37947, 11408, 27966, 13176, 27521, 46979, 12614, 39984, 21376, 34160, 15602, 11933, 39527, 16254, 6292"
15616,train,19660
99747,train,"41400, 20940, 20955, 20776"
176909,train,"11646, 10963, 24863, 2869, 29778, 325, 43621, 4823"
148669,train,"30597, 4210, 30989, 3318, 46572, 30183, 41844, 11182, 4595, 17900, 29487, 49007, 27020, 43574"
138990,test,"5333, 24506, 39973, 21938, 22114, 23563, 40859, 48775, 31662, 47734, 21207"
60721,train,"18985, 30949, 13176, 22935, 1025, 890, 44449, 5240, 33731, 24964"
4358,test,"8174, 31915, 5785, 30391, 47526, 42244, 45007, 24221, 38777"
106305,train,"17341, 35458, 13328"
182221,test,22556
77155,train,"54, 42342, 41565, 5077, 48183, 24129, 6166, 32642, 41198, 46748, 47479"
111886,test,"40706, 19660, 26010, 9766, 38739, 49683, 13176, 8190, 27336, 39921, 16185"
144723,test,"42265, 48679, 35951, 14218"
78419,train,"2063, 32441, 31675, 9842, 22312, 40706, 17260"
133833,train,"24852, 3055, 22290, 31678, 25852, 29180"
165960,train,"45066, 39877, 32550, 13176"
105289,train,"40706, 21709, 41806"
94821,test,"35068, 28204, 12087, 41557, 12738, 24631, 33846, 22476, 39032, 18339"
130152,train,"4472, 47209, 6384, 27690, 34584, 27573, 41065, 30795, 22035, 33929, 32585, 5645, 22899, 33731, 27826, 26780, 13280, 10358, 44193, 39374, 22922, 7640, 8053, 46802, 16552, 2611, 5764"
153199,train,"2966, 32331, 47141, 23630, 25495, 24852, 32478, 20915, 46107, 28204, 12013, 28174, 43183, 6878, 4595, 35221"
42099,train,25146
166482,train,"29553, 16994, 29487, 21927, 12745, 42450, 13176, 14381, 36986, 3782, 20468, 30561, 2408"
28050,test,"31506, 20640, 33000, 10246, 16525, 19348, 30480, 49385, 43789, 43659"
106143,test,19675
133102,test,"12545, 12732, 2450, 14643, 10895, 17160, 8174, 30954, 27423, 27968, 21010, 7503, 46386, 22935, 42686, 27355, 24964"
165823,train,"17794, 44359, 20869, 45007, 21903, 1999, 890, 20255, 13176, 37876"
10300,train,"11068, 22115, 39699, 10292, 34525, 20119, 27344"
125498,train,"28204, 45066, 40778, 32020, 34050, 27845, 20082, 37818, 39370, 21303, 24654, 4562"
12262,train,"24852, 12955, 21497, 41349, 5684, 26629, 22935, 31717, 26209, 42701, 13829, 23879, 31523, 20760, 30024, 48679"
53469,train,"12413, 39282, 39966, 47702, 31506, 17678"
126452,test,"7781, 6341, 19570, 4966, 34969, 24852, 36046, 23760, 10106, 29664"
98695,train,"26654, 7217, 40779, 34799, 42680, 34069, 14491, 94, 38135, 38576"
187569,train,"17600, 22825, 27845, 18618"
99563,train,"14996, 43631, 11261, 44683"
15182,train,"19511, 4210, 1, 30731"
130523,train,"35951, 27104, 24852, 31553, 46979"
140126,train,40361
20510,test,"43352, 16797, 37687, 9839, 116, 25653, 39408"
44264,test,"46277, 24852, 34243, 40742, 31883, 22963, 48628, 44422"
118288,train,"9484, 42900, 26921, 13733, 4920, 35004, 1090, 34398, 38255"
25277,train,"4210, 49235, 43154"
202037,test,"39646, 20378, 21553, 468, 10613, 44799, 15880, 46802, 9076, 18998, 42117, 44683, 43154, 12779, 42240, 47114, 30021, 18963, 41430, 23866"
182833,train,"24561, 32843, 24231, 34217, 42450, 14945, 47792, 13176, 25387, 15467, 17726, 22474"
71419,train,"35518, 40332, 22108, 10521, 46284, 26765, 10891, 29487, 19025, 20328, 29284, 21333, 22866, 41722"
35672,train,"4605, 35939, 43569, 31717, 12703, 38266, 13984, 26209, 49683, 47766, 6873, 1468, 21903, 44683, 21295, 6615, 45524, 28849, 13304, 25005, 12113"
103467,train,"24009, 36036, 26431, 18523, 40571, 33787, 10263, 13062, 21137, 47521, 47042, 34824, 44142, 812, 39275, 39475, 42495, 7681"
159707,train,49235
112172,train,"13176, 30233, 23375, 17592, 3382, 21174, 45007, 44632, 20697"
192637,train,30731
192452,train,"24852, 46584, 31557, 19086, 11352, 18599, 38400"
5928,test,"12078, 26317, 39275"
147189,test,"23909, 30700, 14578"
113723,train,"8475, 12333, 29487, 49605, 45, 10151, 28688, 17122, 16797, 27966"
86098,train,"2086, 17706, 43136, 10597, 1576, 1942"
15618,train,"17209, 31553, 32347, 23537, 47626, 44628, 48017, 46096"
60525,train,"36123, 5025, 14063, 1398"
89522,train,"20842, 10558, 42606, 33106, 2979, 24964, 34126, 46667, 46979, 48104, 22935, 31717, 43519"
120179,train,"432, 7069, 24816, 47226, 23341, 5077, 26628, 42475, 32915, 40834, 24097, 5315, 34533, 6089, 4432"
204804,train,"30592, 42495, 30776, 24740, 19966"
195815,test,"47866, 27344, 24256, 28204, 44632, 18394, 17758, 24852, 23282, 49683, 22825, 8022, 12932, 28934, 41842, 23645, 13870, 21709, 44375, 35782, 28535, 47526, 12206, 22963, 39430, 23541, 12572, 10246, 10814, 40709, 20580, 25824, 41213, 49621"
180825,test,"28985, 13176, 24964, 45066, 38739, 47668, 5649, 14780, 2450"
78235,test,"47492, 30592, 10749, 40377, 47209, 5876, 45208, 30353, 38293, 24964, 9906, 17794, 25043, 32689, 46990, 43394, 3896, 33055, 28204, 15995, 4455"
161464,train,"21150, 33894, 17530, 48453, 27985, 15424, 20269, 11865, 39464, 24956, 44843, 19076, 1200, 15042, 43857, 31423, 4258"
86489,test,"49113, 11755, 17675, 43178, 12086, 18156, 36386, 15780, 13176, 38504, 5708"
154713,train,"23286, 13864, 32694, 47877, 43631, 37576, 29195, 18698, 36736, 40055, 46673"
84499,test,"22170, 260, 5456, 30391, 35168, 12456, 43122, 49175, 27156, 21137, 13176"
99408,train,"22711, 34847, 39257, 14264, 30695, 23645, 16014"
2722,train,"40055, 5875"
30451,train,"7029, 37158, 31404, 3896, 30720, 31506, 41544, 11408, 22395, 14197, 46802, 1215, 8021"
196627,test,"33000, 18531, 30391, 25705, 38226, 37691, 9839, 27104, 45007, 8174, 13176"
119412,train,"5769, 22935, 24964, 49424, 12845, 12113, 40377, 611, 48395, 40519"
85280,test,"26553, 46939, 44710, 7837, 24343, 24064, 899, 33471, 6281, 33589"
182406,train,"35628, 15794, 24838, 46252, 2589, 42701, 47912, 37022, 46403, 32655, 12395, 6532, 29987, 40078, 23517, 17123"
60190,train,"38996, 24852, 47759, 28553, 17224, 40604, 12872, 22888, 21903, 5373, 38383, 22395, 32734, 49175, 39877, 28862, 6873, 20345, 49131, 45535, 28849, 17948, 27966"
48688,test,"34459, 7556, 1217, 25368, 25466"
199680,train,"11494, 46138"
184238,test,"21288, 42392"
172512,test,"33090, 4261, 18341, 12606, 4879, 5194"
185740,train,"20019, 21195, 17207"
120029,train,"20175, 43100, 25745, 25132, 22767, 47652, 33780, 21072"
197946,train,"35939, 45282, 38383, 18434, 16759, 35469, 21903, 8424, 24507"
149803,train,"35221, 38508, 32985, 2732"
121131,test,"32745, 26209, 23288, 47626, 36431, 26604, 23170, 27966, 34003, 3035, 1658, 40516"
115383,test,"47766, 47626, 44142, 20114, 10938, 41674, 33508"
199731,test,"1406, 28883, 12572, 27325"
71435,test,"10342, 40777, 31506, 42445, 39276, 21681, 1008, 27086"
45866,train,"5258, 16539, 45004, 32455"
153817,train,"23631, 20995, 22849, 47167, 45767, 4600, 36410, 9666, 44008"
168737,train,"32320, 24964, 45007, 19678, 4605, 44910, 15290, 5450, 26209, 28849, 5024, 44449, 49567, 47806, 22759, 35383, 30024, 43394"
76826,test,"24852, 12341, 28476, 22825, 6104, 35628, 25093, 42265, 33232, 47652, 43858, 8424, 27104, 5337"
86749,test,"31371, 42828, 17177, 42460, 27086, 4472"
189903,test,"10, 27845, 21872, 23645, 8087, 35108, 2596, 31605"
96217,train,"9196, 10275, 4289, 3921, 27316"
17430,train,"45739, 11009, 15187, 26138, 35948, 4654, 17095, 35578"
59624,train,"17530, 4952, 5657, 541, 39423"
28603,test,"27966, 37442, 48733, 6341, 343, 39275, 34050, 30489, 47209, 18272, 45364, 39990, 39619, 38557, 12237, 25852"
97875,train,"6567, 21376, 6003, 22825, 13640, 34991"
154411,test,"34137, 22825, 19894, 18288, 45571, 44910, 49235, 13874, 27086, 26324, 18542, 8442"
146316,train,"36878, 16089, 5785, 13176, 34912"
9238,test,16974
61144,train,"47766, 30391, 47626, 41950, 26429, 43768, 49235, 48745, 40174, 40709, 48205, 27521, 10246, 20280, 29987, 23734, 14715, 47144, 41844, 2763, 24852, 40706, 1244, 14992, 781, 26751, 45541, 16710, 23586, 9554, 24964, 7628, 45638, 35684, 23952"
45734,train,"13176, 22935, 45167, 23060, 38985, 2540, 27966, 566, 4920, 9796, 5708, 5134, 47209, 7175, 10749"
176799,test,"23088, 19559, 46676, 3143, 47526, 40604, 26604, 43352"
36233,train,"36307, 37836, 45759, 29905, 28858, 28318, 40357, 17616"
185460,train,"37067, 9387, 6740, 22556, 17191, 44632"
171420,test,6015
205428,train,"24852, 17191, 15902, 45066, 28199, 25588, 14927, 40332, 25347, 36046, 43611, 30363, 47626, 31472, 37522, 29487"
101543,test,"148, 41787, 41149, 24852, 42265, 12447, 8174, 46709, 436, 5973, 48205, 47209, 4796, 45007, 28934, 8193"
153218,train,"27966, 40706, 37646, 47209, 37067, 7185, 16973, 34281, 19677, 21938, 42768, 24964, 8174, 8518, 33986, 24093, 15226, 42425"
7519,train,"39812, 8854, 16759, 44359, 5818, 4799, 35973, 8424, 9076, 47626, 18531, 25256, 16797, 3999, 47065, 24093"
57411,test,"28911, 1583"
43541,train,"44042, 6350, 19173, 32553, 40316, 28692, 1700, 18659, 16185, 34995, 7255"
106089,test,"630, 37115, 30933, 14384, 27038"
190280,test,"33957, 28993, 26497, 21903, 40604, 8518, 14462, 21137, 38739, 24852, 28204, 30391, 43961, 34969"
31025,train,20940
142035,test,12916
102333,train,"17207, 31805, 12341, 30827, 32689, 130, 40939"
110114,train,"37119, 2480, 9808, 44570, 5818, 11068, 12779, 31893, 40604, 28535, 21445, 8424, 12341, 2295, 15290, 24184, 8518, 26714, 24852, 40593"
88882,test,"35221, 17419, 1402, 6348, 21376"
51324,test,"5450, 22825, 4713, 37687, 48505, 23909, 46145, 9076, 2314, 43698, 39993, 43772"
51806,train,"45875, 49191, 36809, 46346, 39375, 48679, 26390, 41061, 12440, 32864, 48720, 40516, 32652"
80393,train,"47788, 24964, 29256, 4920, 38383, 44449"
203867,train,"26604, 48857, 44575, 14778, 5020, 47766, 6384, 32423"
12527,train,37416
75480,train,"18157, 6615, 45066, 43735, 39475, 24852, 43352, 26604, 39275, 31964, 21616, 19478, 29987, 46616, 22828, 7035, 21117, 6922, 34497, 16398, 26351"
107295,train,"16518, 13176, 23504, 42633, 48626, 9755, 21376, 22108, 6442, 37236, 927, 2120, 8849, 34127, 38400, 13588, 44611, 39877, 44359, 24906, 35989, 33129, 8939, 23265, 29240, 3800, 12481, 19801, 2049, 35499"
188124,train,"5450, 42475, 21329, 38777, 25012, 3060, 9076, 25947, 20277, 43352, 6994, 27966, 36534"
122655,train,"31231, 8580, 5938, 32141, 32915"
180781,train,"6846, 196, 40910, 21131, 15761, 3389, 18610, 16696"
6273,train,"2809, 28920, 8856, 10941, 40063, 40199, 45356"
90724,test,"47787, 28438"
124760,test,"46886, 31215, 17758"
15724,train,"7021, 26369, 22935, 33206, 21872, 44910, 41540, 26723, 28986, 38189, 33637, 44632"
43298,train,"22298, 30949, 6891, 4799, 27845, 26723, 19112, 22669, 17407, 34823, 12820, 14161, 44116, 36085, 10761, 4962, 895, 13629, 40706, 1749, 35815, 35688, 27695, 3682, 8575, 17454, 2450, 14462, 27323, 6873, 22713, 48476, 20631, 24631, 11574, 38837, 6292, 4605, 27156, 5373, 34969, 42028, 27966, 45437"
1211,test,"11078, 38988, 41065, 3429, 21077, 35824, 47868, 19660"
2032,train,"8859, 17628"
199022,train,"45064, 17341, 43026, 6106, 23909, 4137, 29934, 14506, 23681, 14502, 23375, 26922, 26412"
48800,train,"28204, 42736, 37156, 17397, 17142, 1970, 518, 36766, 24195, 45282, 28458, 49518, 47223, 23840, 36036, 16423, 9785, 31563, 45613, 15579, 49416, 19101, 27093, 47990, 28879, 12324, 19425"
104907,test,"13447, 47626, 26209, 42736, 33731, 22034, 25890, 48679, 43713, 9825, 20063, 22164, 8087, 2238, 7563"
199338,train,"26346, 18382, 4162, 30639"
95599,test,22234
93728,test,"47626, 45, 38267, 44142, 20114, 42221, 16607, 13578, 28842, 26209, 35923, 2469, 27012, 49474, 8490, 47912"
66543,train,"9210, 12341, 47626, 16349"
71279,train,"26348, 5769, 33000, 5312, 28371, 23863, 30339, 35951"
149689,test,"21903, 13176, 12341, 16797, 35561, 22839, 29223"
19312,train,"32578, 27104, 3211, 4853"
190737,train,"6550, 29503, 35221, 196, 21709, 44632, 49520, 14947, 10957, 48142, 30353, 21131, 42731, 20119, 26620, 40910, 277, 41682, 49191"
104850,train,"47209, 35547, 18027, 21137, 45364, 9076, 30169, 432"
47354,train,"47144, 36695, 26497, 25931, 47766, 24852, 41787, 23322, 31717, 39275, 42585, 26412, 5025, 12149, 35946, 21513, 24184, 21938, 21289, 19072, 13834, 7419, 37019, 24799, 4663"
50546,train,"13176, 5785, 45603, 16398, 30776, 38694, 21137, 30233, 25146, 27344, 405, 47734, 1999, 22935, 42265, 45200, 3952, 4920, 11777, 28199, 26604, 19057, 47209, 44560, 44053, 21019"
82939,train,"18567, 34284, 37019, 37141"
163185,train,"1039, 48857, 5646, 20082, 33845, 40709, 3599, 2086"
